iter	Logloss
280	0.05861647614
281	0.05858109873
282	0.05849091744
283	0.05842849928
284	0.05833316589
285	0.05823481808
286	0.0581182222
287	0.05803039768
288	0.0579561202
289	0.05788219332
290	0.05775639691
291	0.05769791975
292	0.0576214161
293	0.05754640627
294	0.05748797131
295	0.05743924617
296	0.05735187012
297	0.05734327183
298	0.05724216894
299	0.0571729793
300	0.05709605592
301	0.05700422773
302	0.05696705734
303	0.05690911979
304	0.05685024448
305	0.05679436726
306	0.05676148315
307	0.05669799923
308	0.05662489367
309	0.05655707097
310	0.05649254646
311	0.0564301896
312	0.05638929014
313	0.05633310332
314	0.05626992841
315	0.0561658962
316	0.05607506495
317	0.05598115613
318	0.05593088632
319	0.0558869252
320	0.05583356992
321	0.05573733895
322	0.05565632642
323	0.05556820678
324	0.05552824233
325	0.05548167565
326	0.05544410663
327	0.0553476263
328	0.05526107519
329	0.0552109488
330	0.05513396672
331	0.05511310402
332	0.05502288328
333	0.05497690797
334	0.05490741149
335	0.05486480129
336	0.05478150118
337	0.05470710997
338	0.05461348605
339	0.05453682985
340	0.05447702372
341	0.05435094067
342	0.05430394037
343	0.05425760869
344	0.05420582925
345	0.05414995001
346	0.05410091405
347	0.05402879838
348	0.05396523195
349	0.05386729905
350	0.05380941803
351	0.05378171571
352	0.05372485252
353	0.05369146549
354	0.05363822575
355	0.05355867867
356	0.05346527808
357	0.05340711052
358	0.05332279232
359	0.05324265838
360	0.05316386843
361	0.05311825633
362	0.05304574627
363	0.0530167723
364	0.05294699432
365	0.05287607374
366	0.05281841213
367	0.05275748609
368	0.05269841136
369	0.05264971098
370	0.05259631667
371	0.05252223777
372	0.05247385738
373	0.0524291445
374	0.05235237891
375	0.05228685137
376	0.05220680259
377	0.05215962546
378	0.05212207415
379	0.05205282443
380	0.05198048824
381	0.05195334087
382	0.05190405214
383	0.05182959179
384	0.05176400274
385	0.05172303244
386	0.05166678872
387	0.05162449274
388	0.05159586327
389	0.05150630277
390	0.05147099042
391	0.05137844758
392	0.05128017761
393	0.05123179372
394	0.05119339388
395	0.05110260945
396	0.05103252441
397	0.0509751302
398	0.05093106674
399	0.05087444815
400	0.05082521149
401	0.05080787446
402	0.05073978929
403	0.05067866044
404	0.05060937881
405	0.05053260129
406	0.05049617333
407	0.05045785557
408	0.0504194131
409	0.05038243534
410	0.05034470481
411	0.05026805742
412	0.05023693484
413	0.05017240493
414	0.05012103881
415	0.0500121798
416	0.04996432434
417	0.0499515937
418	0.0498521123
419	0.04982013251
420	0.04978372962
421	0.04974924926
422	0.04972401856
423	0.04964676124
424	0.04960755905
425	0.04956410133
426	0.04948393962
427	0.04944034292
428	0.04939756215
429	0.04936124283
430	0.04931894282
431	0.04924268451
432	0.04916840539
433	0.04911972797
434	0.04907696523
435	0.04902139755
436	0.04893326629
437	0.0488965904
438	0.04883794473
439	0.04879670253
440	0.04872374533
441	0.04868456685
442	0.04866604872
443	0.04860596735
444	0.04854360189
445	0.04846197557
446	0.04840372636
447	0.04834034121
448	0.04826329641
449	0.04822340731
450	0.048128149
451	0.04810911215
452	0.04805058854
453	0.04802134638
454	0.04795597695
455	0.04790730653
456	0.04782866509
457	0.04778061642
458	0.04775719498
459	0.04772671653
460	0.04766404816
461	0.04761615431
462	0.04754625565
463	0.04749175575
464	0.04744856575
465	0.04740418882
466	0.04736132862
467	0.0473233562
468	0.04727401699
469	0.0471969206
470	0.04716109339
471	0.04709153741
472	0.0470046847
473	0.04695734855
474	0.04688840536
475	0.0468655359
476	0.04681670895
477	0.04674470686
478	0.04670075406
479	0.0466545393
480	0.04659147023
481	0.04652264279
482	0.04644240721
483	0.04638152741
484	0.04629264095
485	0.04621706626
486	0.04618485025
487	0.04615748871
488	0.04610726938
489	0.04606152631
490	0.04599887845
491	0.0459549677
492	0.04590632899
493	0.0458770082
494	0.04581571847
495	0.04576224087
496	0.04571056058
497	0.04563212291
498	0.0455905524
499	0.04553371784
500	0.04545600234
501	0.04542265237
502	0.04539612479
503	0.04537846925
504	0.04530021599
505	0.0452683661
506	0.04520598506
507	0.0451567581
508	0.0450983329
509	0.04501880264
510	0.04495473291
511	0.04488870801
512	0.04484169069
513	0.04481405673
514	0.04478300669
515	0.04474587023
516	0.04471168817
517	0.04464246274
518	0.04459689889
519	0.04457534318
520	0.04451933213
521	0.04448002368
522	0.04441314792
523	0.0443569341
524	0.04430637144
525	0.04428592567
526	0.04426001575
527	0.04418128963
528	0.04410410076
529	0.04405991721
530	0.04401770166
531	0.04399263741
532	0.04397663582
533	0.04392820421
534	0.04390459173
535	0.04385676395
536	0.04382667114
537	0.04379130232
538	0.04374573502
539	0.04372562366
540	0.04369471233
541	0.04364822079
542	0.04359668664
543	0.04352233822
544	0.04349334177
545	0.04347398376
546	0.04344022647
547	0.04339528187
548	0.04336171536
549	0.0433381813
550	0.0433085649
551	0.04326350673
552	0.04323330947
553	0.0432032201
554	0.0431513886
555	0.04314308719
556	0.04311042164
557	0.04307831342
558	0.04306268666
559	0.04301221625
560	0.04297419198
561	0.0429033389
562	0.04283591662
563	0.04280809914
564	0.04275456332
565	0.04271106159
566	0.04267469726
567	0.04264659334
568	0.04261748422
569	0.04259922368
570	0.04253537141
571	0.04250483183
572	0.04247567673
573	0.04244856032
574	0.04241551667
575	0.04237417669
576	0.04235108389
577	0.04232339436
578	0.04230527078
579	0.04224477455
580	0.04220123295
581	0.04214333608
582	0.04209596748
583	0.04206443785
584	0.04203674768
585	0.04199530892
586	0.04198140604
587	0.04195511923
588	0.04189403667
589	0.04186828508
590	0.04183437556
591	0.04180776112
592	0.04179054132
593	0.04175944558
594	0.04174315544
595	0.04171790852
596	0.04169975949
597	0.04161380208
598	0.04156457952
599	0.04150293221
600	0.04144249739
601	0.04141163776
602	0.04134891169
603	0.04130946083
604	0.0412797685
605	0.0412486094
606	0.04119408214
607	0.04116195982
608	0.04114493069
609	0.04112534304
610	0.04107168584
611	0.04103375791
612	0.04101746861
613	0.04099145212
614	0.04096167326
615	0.04093232802
616	0.04089931979
617	0.04087246993
618	0.04081430173
619	0.04076790929
620	0.04072321353
621	0.04069500092
622	0.04067955661
623	0.04066228872
624	0.04061304278
625	0.04059344219
626	0.04053806911
627	0.0405025102
628	0.04047770857
629	0.04044043298
630	0.04038936352
631	0.04037254421
632	0.04033597781
633	0.0403136873
634	0.04027594829
635	0.04023119474
636	0.04018398324
637	0.04015726043
638	0.04007724945
639	0.04005011486
640	0.03998352097
641	0.03993928837
642	0.0399181017
643	0.0398893543
644	0.03986572257
645	0.03984004378
646	0.03981271575
647	0.0397977364
648	0.03975959536
649	0.03973384319
650	0.03968504747
651	0.03965955468
652	0.03963577773
653	0.0395891672
654	0.03957682299
655	0.03956286851
656	0.03951872165
657	0.03950241269
658	0.03947483593
659	0.03944947311
660	0.03939441265
661	0.0393531467
662	0.03930843663
663	0.03925927415
664	0.03924563871
665	0.03922916665
666	0.03920554712
667	0.03918981494
668	0.03915408317
669	0.03911823396
670	0.03909383445
671	0.03907078147
672	0.03905577136
673	0.03902656505
674	0.03898809776
675	0.03895325583
676	0.0389401326
677	0.03890856707
678	0.03886961706
679	0.03885344336
680	0.03883887769
681	0.03879635302
682	0.03876260638
683	0.03872187475
684	0.03862364756
685	0.03860342188
686	0.03858169459
687	0.03856904958
688	0.03855700558
689	0.03852666171
690	0.0384939408
691	0.03847705495
692	0.03843995205
693	0.03841659318
694	0.03838534161
695	0.03836200278
696	0.03833087702
697	0.038291683
698	0.03827481146
699	0.0382522666
700	0.03823716227
701	0.03821776879
702	0.0381965993
703	0.03817030857
704	0.03807733561
705	0.03803552845
706	0.03798738778
707	0.03797497824
708	0.03793927457
709	0.03792193378
710	0.03790028167
711	0.03786312591
712	0.03782578304
713	0.03776907446
714	0.03773978453
715	0.03771144652
716	0.03765759876
717	0.03764656252
718	0.03762224669
719	0.03759831893
720	0.03757070193
721	0.03754040424
722	0.03752393573
723	0.03750850228
724	0.03743590729
725	0.0374104189
726	0.03737285698
727	0.03734292987
728	0.0373282599
729	0.0372985065
730	0.03725851294
731	0.03721969528
732	0.03721307338
733	0.03719324951
734	0.03715329529
735	0.03713670541
736	0.03712282941
737	0.03708439659
738	0.03706212448
739	0.03703164222
740	0.03700570186
741	0.03698932482
742	0.0369765315
743	0.03693714903
744	0.03692383291
745	0.03690422039
746	0.03688103554
747	0.03685332103
748	0.03683246003
749	0.03679483713
750	0.03677892924
751	0.03674126387
752	0.03672838444
753	0.03669993153
754	0.03668409511
755	0.03665131249
756	0.03663547501
757	0.03660136023
758	0.03655692811
759	0.03653522282
760	0.03650219634
761	0.03648348092
762	0.03638477823
763	0.03635717496
764	0.03634178218
765	0.0363270173
766	0.03623174123
767	0.03621368266
768	0.03619488262
769	0.03616203902
770	0.03614771169
771	0.03613254415
772	0.03609949827
773	0.03606364471
774	0.03605238174
775	0.03602845409
776	0.03600475916
777	0.03597040557
778	0.03595948397
779	0.03592350379
780	0.03590347355
781	0.03588366479
782	0.03584680485
783	0.03581781068
784	0.03580579648
785	0.03577302426
786	0.03575466489
787	0.03574398868
788	0.03565064058
789	0.0356078054
790	0.03558923309
791	0.03556077981
792	0.03553799587
793	0.0355106556
794	0.03548589071
795	0.03546644405
796	0.03543290442
797	0.03540170745
798	0.03538897522
799	0.03538192717
800	0.03537026918
801	0.03534821882
802	0.03532122929
803	0.0352873352
804	0.03525328501
805	0.03522292629
806	0.03520380338
807	0.03518759548
808	0.03515853742
809	0.0351137756
810	0.0350990429
811	0.03508069923
812	0.03501508033
813	0.03498490634
814	0.0349741455
815	0.03494233649
816	0.03492834702
817	0.03490916813
818	0.03489171354
819	0.03488074465
820	0.03484540832
821	0.03481639284
822	0.03479869016
823	0.0347792217
824	0.03475819559
825	0.03474599263
826	0.03473433263
827	0.03470631896
828	0.0346752203
829	0.03465595519
830	0.0346180604
831	0.03452822842
832	0.03449610467
833	0.03448257157
834	0.03442787093
835	0.03440045409
836	0.03437496374
837	0.03436557366
838	0.03434790131
839	0.03431833226
840	0.03429373886
841	0.03427524046
842	0.03425813021
843	0.03422100817
844	0.03420243533
845	0.03418813605
846	0.03415563413
847	0.03413724804
848	0.03411761998
849	0.03406513317
850	0.03404289224
851	0.03402646068
852	0.03399455867
853	0.03396408186
854	0.03387705094
855	0.03386428949
856	0.03384368454
857	0.03381657311
858	0.03375683835
859	0.03374417934
860	0.03372606122
861	0.03369625755
862	0.03366705367
863	0.03362525457
864	0.03359780099
865	0.03357362593
866	0.0335666588
867	0.03354319001
868	0.03352469883
869	0.03350288224
870	0.033461514
871	0.03344543012
872	0.03343673141
873	0.0334097035
874	0.03339428156
875	0.0333755839
876	0.03334949773
877	0.03333862167
878	0.0333239411
879	0.0332988119
880	0.03328889911
881	0.03327874248
882	0.03326383306
883	0.03324726688
884	0.03321546184
885	0.03317740485
886	0.03316243032
887	0.03314813517
888	0.0331385181
889	0.03307963377
890	0.03304991319
891	0.03303418753
892	0.03301993013
893	0.03299068007
894	0.03297642809
895	0.03292248594
896	0.03289509329
897	0.03286985093
898	0.03285946926
899	0.03285114733
900	0.03279541931
901	0.03277641932
902	0.03271646493
903	0.03269949016
904	0.03266008675
905	0.03263767503
906	0.03262640491
907	0.03261138594
908	0.03257985233
909	0.03256877569
910	0.03255587246
911	0.0325303127
912	0.03251168572
913	0.03250122648
914	0.03248463204
915	0.03246652729
916	0.03245024748
917	0.03242396062
918	0.03240180814
919	0.03237835425
920	0.03236603734
921	0.03233255789
922	0.03231852765
923	0.03226981062
924	0.03223256196
925	0.03220357856
926	0.03216253313
927	0.03212581714
928	0.03211077018
929	0.03208432796
930	0.0320716978
931	0.03205226969
932	0.03203117576
933	0.0320090317
934	0.03199682917
935	0.03198069645
936	0.03196720275
937	0.031955499
938	0.03191996061
939	0.03190687412
940	0.03187257372
941	0.03185255801
942	0.03183901621
943	0.03182458692
944	0.03179075927
945	0.03176325218
946	0.03173950789
947	0.03172351075
948	0.03169368147
949	0.03166663993
950	0.0316597642
951	0.03164700519
952	0.03163513204
953	0.03162256141
954	0.03156405652
955	0.0315255666
956	0.03150037307
957	0.03148619251
958	0.03147191592
959	0.03145865361
960	0.03145074648
961	0.03142653039
962	0.03141151195
963	0.0313803932
964	0.03135354312
965	0.03134589066
966	0.03133423284
967	0.03131057348
968	0.0312835434
969	0.03126441599
970	0.03123677597
971	0.03122590697
972	0.03121560139
973	0.0312034171
974	0.03119270716
975	0.03115589038
976	0.03113180642
977	0.03110970659
978	0.03109448762
979	0.03106037783
980	0.03104883532
981	0.0310235848
982	0.03100133952
983	0.03095668364
984	0.03092931951
985	0.03089731315
986	0.03089178877
987	0.03088198532
988	0.03087317245
989	0.03083865656
990	0.03081154964
991	0.03079081393
992	0.0307554942
993	0.03074054905
994	0.03072801984
995	0.03070995798
996	0.03070044966
997	0.03065014304
998	0.03063659049
999	0.03062259529
